SOLVER,BENCHMARK,DESC,STATUS
ZipRewrite,nat/leq_1var_3_4occ/4,,FAILED
ZipRewrite,nat/leq_1var_3_4occ/5,,FAILED
ZipRewrite,nat/leq_1var_3_4occ/6,,FAILED
ZipRewrite,nat/leq_1var_3_4occ/7,,FAILED
ZipRewrite,nat/leq_1var_3_4occ/8,,FAILED
ZipRewrite,nat/leq_1var_3_4occ/9,,FAILED
ZipRewrite,nat/add_assoc_1var_4occ/0,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/1,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/2,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/3,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/4,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/5,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/6,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/7,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/8,,SOLVED
ZipRewrite,nat/add_assoc_1var_4occ/9,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/0,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/1,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/10,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/11,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/12,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/13,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/2,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/3,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/4,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/5,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/6,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/7,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/8,,SOLVED
ZipRewrite,nat/leq_1var_2_5occ/9,,SOLVED
ZipRewrite,nat/leq_1var_5_6occ/0,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/1,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/10,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/11,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/12,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/13,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/14,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/15,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/16,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/17,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/18,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/19,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/2,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/20,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/21,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/22,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/23,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/24,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/25,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/26,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/27,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/28,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/29,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/3,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/30,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/31,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/32,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/33,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/34,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/35,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/36,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/37,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/38,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/39,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/4,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/40,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/41,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/42,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/43,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/44,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/45,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/46,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/47,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/48,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/49,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/5,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/6,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/7,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/8,,FAILED
ZipRewrite,nat/leq_1var_5_6occ/9,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/0,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/1,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/10,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/11,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/12,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/13,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/14,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/15,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/16,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/17,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/18,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/19,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/2,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/20,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/21,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/22,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/23,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/24,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/25,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/26,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/27,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/28,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/29,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/3,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/30,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/31,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/32,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/33,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/34,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/35,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/36,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/37,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/38,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/39,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/4,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/40,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/41,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/42,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/43,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/44,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/45,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/46,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/47,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/48,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/49,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/5,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/6,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/7,,SOLVED
ZipRewrite,nat/add_s_zero_mix_12/8,,FAILED
ZipRewrite,nat/add_s_zero_mix_12/9,,FAILED
ZipRewrite,nat/leq_2var_1_2occ/0,,SOLVED
ZipRewrite,nat/add_mix_5var_5occ/0,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/1,,SOLVED
ZipRewrite,nat/add_mix_5var_5occ/10,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/11,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/12,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/13,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/14,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/15,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/16,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/17,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/18,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/19,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/2,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/20,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/21,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/22,,SOLVED
ZipRewrite,nat/add_mix_5var_5occ/23,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/24,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/25,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/26,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/27,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/28,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/29,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/3,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/30,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/31,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/32,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/33,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/34,,SOLVED
ZipRewrite,nat/add_mix_5var_5occ/35,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/36,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/37,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/38,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/39,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/4,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/40,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/41,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/42,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/43,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/44,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/45,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/46,,SOLVED
ZipRewrite,nat/add_mix_5var_5occ/47,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/48,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/49,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/5,,SOLVED
ZipRewrite,nat/add_mix_5var_5occ/6,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/7,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/8,,FAILED
ZipRewrite,nat/add_mix_5var_5occ/9,,SOLVED
ZipRewrite,nat/add_s_zero_mix_27/0,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/1,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/10,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/11,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/12,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/13,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/14,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/15,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/16,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/17,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/18,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/19,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/2,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/20,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/21,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/22,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/23,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/24,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/25,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/26,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/27,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/28,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/29,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/3,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/30,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/31,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/32,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/33,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/34,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/35,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/36,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/37,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/38,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/39,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/4,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/40,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/41,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/42,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/43,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/44,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/45,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/46,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/47,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/48,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/49,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/5,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/6,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/7,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/8,,FAILED
ZipRewrite,nat/add_s_zero_mix_27/9,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/0,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/1,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/10,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/11,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/12,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/13,,SOLVED
ZipRewrite,nat/add_mix_2var_6occ/14,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/15,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/16,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/17,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/18,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/19,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/2,,SOLVED
ZipRewrite,nat/add_mix_2var_6occ/20,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/21,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/22,,SOLVED
ZipRewrite,nat/add_mix_2var_6occ/23,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/24,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/25,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/26,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/27,,SOLVED
ZipRewrite,nat/add_mix_2var_6occ/28,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/29,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/3,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/30,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/31,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/32,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/33,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/34,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/35,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/36,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/37,,SOLVED
ZipRewrite,nat/add_mix_2var_6occ/38,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/39,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/4,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/40,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/41,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/42,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/43,,SOLVED
ZipRewrite,nat/add_mix_2var_6occ/44,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/45,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/46,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/47,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/48,,SOLVED
ZipRewrite,nat/add_mix_2var_6occ/49,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/5,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/6,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/7,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/8,,FAILED
ZipRewrite,nat/add_mix_2var_6occ/9,,FAILED
ZipRewrite,nat/mul_distributvity/0,,FAILED
ZipRewrite,nat/mul_distributvity/1,,FAILED
ZipRewrite,nat/mul_distributvity/2,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/0,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/1,,SOLVED
ZipRewrite,nat/add_mix_3var_6occ/10,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/11,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/12,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/13,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/14,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/15,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/16,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/17,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/18,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/19,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/2,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/20,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/21,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/22,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/23,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/24,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/25,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/26,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/27,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/28,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/29,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/3,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/30,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/31,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/32,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/33,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/34,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/35,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/36,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/37,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/38,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/39,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/4,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/40,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/41,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/42,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/43,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/44,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/45,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/46,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/47,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/48,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/49,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/5,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/6,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/7,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/8,,FAILED
ZipRewrite,nat/add_mix_3var_6occ/9,,FAILED
ZipRewrite,nat/add_assoc_1var_8occ/0,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/1,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/10,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/11,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/12,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/13,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/14,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/15,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/16,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/17,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/18,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/19,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/2,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/20,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/21,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/22,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/23,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/24,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/25,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/26,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/27,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/28,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/29,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/3,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/30,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/31,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/32,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/33,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/34,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/35,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/36,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/37,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/38,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/39,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/4,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/40,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/41,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/42,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/43,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/44,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/45,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/46,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/47,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/48,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/49,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/5,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/6,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/7,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/8,,SOLVED
ZipRewrite,nat/add_assoc_1var_8occ/9,,SOLVED
ZipRewrite,nat/add_mix_5var_7occ/0,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/1,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/10,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/11,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/12,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/13,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/14,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/15,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/16,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/17,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/18,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/19,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/2,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/20,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/21,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/22,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/23,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/24,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/25,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/26,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/27,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/28,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/29,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/3,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/30,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/31,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/32,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/33,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/34,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/35,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/36,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/37,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/38,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/39,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/4,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/40,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/41,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/42,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/43,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/44,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/45,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/46,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/47,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/48,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/49,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/5,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/6,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/7,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/8,,FAILED
ZipRewrite,nat/add_mix_5var_7occ/9,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/0,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/1,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/10,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/11,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/12,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/13,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/14,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/15,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/16,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/17,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/18,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/19,,FAILED
